Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"print(""__________________________________________________________"")",Chrome 112.0.0.0,,,2023-04-25 17:40:30,2023-04-25 17:40:30,0.000s,PASSED
"print(""

Actual Price "" + actualPrice + ""

"")",Chrome 112.0.0.0,,,2023-04-25 17:40:30,2023-04-25 17:40:30,0.001s,PASSED
"print(""

 Price "" + price + ""

"")",Chrome 112.0.0.0,,,2023-04-25 17:40:30,2023-04-25 17:40:30,0.000s,PASSED
,,,,,,,
Test Cases/TC2,Chrome 112.0.0.0,,,2023-04-25 17:40:30,2023-04-25 17:40:39,9.204s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-25 17:40:30,2023-04-25 17:40:32,2.208s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 112.0.0.0,,,2023-04-25 17:40:32,2023-04-25 17:40:33,0.932s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-25 17:40:33,2023-04-25 17:40:33,0.148s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 112.0.0.0,,,2023-04-25 17:40:33,2023-04-25 17:40:34,0.888s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""secret_sauce"")",Chrome 112.0.0.0,,,2023-04-25 17:40:34,2023-04-25 17:40:35,0.915s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 112.0.0.0,,,2023-04-25 17:40:35,2023-04-25 17:40:36,0.487s,PASSED
"ProductTitle = getText(findTestObject(""Object Repository/txt_product_title"", [""ProductTitle"":productTitle]))",Chrome 112.0.0.0,,,2023-04-25 17:40:36,2023-04-25 17:40:36,0.416s,PASSED
"scrollToElement(findTestObject(""Object Repository/btn_add_to_cart"", [""ProductTitle"":productTitle]), 10)",Chrome 112.0.0.0,,,2023-04-25 17:40:36,2023-04-25 17:40:37,0.589s,PASSED
"expectedPrice = getText(findTestObject(""Object Repository/cartPage/txt_product_price"", [""ProductTitle"":productTitle]))",Chrome 112.0.0.0,,,2023-04-25 17:40:37,2023-04-25 17:40:37,0.428s,PASSED
"print(""***************************************************************************"")",Chrome 112.0.0.0,,,2023-04-25 17:40:37,2023-04-25 17:40:37,0.000s,PASSED
"print(""

expected Price "" + expectedPrice + ""

"")",Chrome 112.0.0.0,,,2023-04-25 17:40:37,2023-04-25 17:40:37,0.001s,PASSED
"click(findTestObject(""Object Repository/btn_add_to_cart"", [""ProductTitle"":productTitle]))",Chrome 112.0.0.0,,,2023-04-25 17:40:37,2023-04-25 17:40:38,0.392s,PASSED
"scrollToElement(findTestObject(""Object Repository/icon_add_to_cart""), 10)",Chrome 112.0.0.0,,,2023-04-25 17:40:38,2023-04-25 17:40:38,0.459s,PASSED
"click(findTestObject(""Object Repository/icon_add_to_cart""))",Chrome 112.0.0.0,,,2023-04-25 17:40:38,2023-04-25 17:40:38,0.445s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/cartPage/txt_Product_title"", [""ProductTitle"":productTitle]), 10)",Chrome 112.0.0.0,,,2023-04-25 17:40:38,2023-04-25 17:40:39,0.501s,PASSED
"actualPrice = getText(findTestObject(""Object Repository/cartPage/txt_product_price"", [""ProductTitle"":productTitle]))",Chrome 112.0.0.0,,,2023-04-25 17:40:39,2023-04-25 17:40:39,0.379s,PASSED
"print(""__________________________________________________________"")",Chrome 112.0.0.0,,,2023-04-25 17:40:39,2023-04-25 17:40:39,0.000s,PASSED
"print(""

Actual Price "" + actualPrice + ""

"")",Chrome 112.0.0.0,,,2023-04-25 17:40:39,2023-04-25 17:40:39,0.000s,PASSED
"print(""

 Price "" + price + ""

"")",Chrome 112.0.0.0,,,2023-04-25 17:40:39,2023-04-25 17:40:39,0.000s,PASSED
