Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/Page_Swag Labs/txt_swag_lab""))",Chrome 112.0.0.0,,,2023-04-26 17:25:07,2023-04-26 17:25:09,1.898s,PASSED
closeBrowser(),Chrome 112.0.0.0,,,2023-04-26 17:25:09,2023-04-26 17:25:09,0.624s,PASSED
,,,,,,,
Test Cases/Login,Chrome 112.0.0.0,,,2023-04-26 17:25:09,2023-04-26 17:25:21,11.334s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-26 17:25:09,2023-04-26 17:25:11,1.347s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 112.0.0.0,,,2023-04-26 17:25:11,2023-04-26 17:25:12,1.428s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), Username)",Chrome 112.0.0.0,,,2023-04-26 17:25:12,2023-04-26 17:25:13,0.721s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), Password)",Chrome 112.0.0.0,,,2023-04-26 17:25:13,2023-04-26 17:25:14,0.791s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 112.0.0.0,,,2023-04-26 17:25:14,2023-04-26 17:25:19,5.423s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Page_Swag Labs/txt_swag_lab""), 10)",Chrome 112.0.0.0,,,2023-04-26 17:25:19,2023-04-26 17:25:19,0.493s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Swag Labs/txt_swag_lab""))",Chrome 112.0.0.0,,,2023-04-26 17:25:19,2023-04-26 17:25:20,0.462s,PASSED
closeBrowser(),Chrome 112.0.0.0,,,2023-04-26 17:25:20,2023-04-26 17:25:21,0.657s,PASSED
